song_id,line
107,"Нас, нас нет и не будет"
108,"Я обещал маме, что сделаю кислее карту"
108,"Я подотру твоим флоу свою жопу, ведь ты лопух "
108,"Удар вилки, со мной ща четыре дырки"
108,"Какого хуя ты так много базаришь за дрип, которого нихуя нет"
108,И я ёбнул с ноги рэп-игре между ног 
108,"Мой флоу слишком белый, даже бесит, вот это палево"
108,"Подкурил и взвесил, чтобы ты понимал"
108,Он лёг в один удар — называй меня Сайтама
108,"Я выведу из зоны комфорта, сигарету поджигает конфорка"
108,"Они думали, я дуну за борт, какого-то чёрта думали, я забил"
108,"Тут они были правы, я забил и уже два, но почему-то я хочу ещё один"
108,"С годами перестал хотеть всем делиться, если меня не окутывает дым"
108,"Пакую все мысли в столбик, бит подошёл, и он долбит"
108,"Заменю имена, положу на аккорды, но они кого-то напомнят"
109,Какой из них родной мне? Я уже не вспомню
109,"Я не вижу друга, даже когда мне сложно"
109,"За окном дорога — это значит, я дома"
109,Среди путей-паутин вновь ускоряю свой шаг
109,"Просто хочу не забыть, что этот шум не навсегда"
109,"Маяк замигает в ночи, лодка найдёт свой причал"
109,Хватит ли мне тогда сил? Боль отпустил
110,"Знаешь, мне для счастья в жизни многого не надо, правда"
110,"Меня музыка спасает, как скафандр астронавта "
110,"Бит и бас качает сердце, как электрогенератор"
110,"На прохожих сквозь очки смотрю, как сквозь иллюминатор "
110,В наушниках по району пройду все чёрные дыры 
110,"А после долгий путь домой, где километры и мили "
110,Хочу отдать на танцполе свои последние силы 
110,"Во мне так много минусов, но есть один огромный плюс"
110,"Не чувствую свой пульс, к этому и стремлюсь"
110,"Пускай музло играется, играется на полную"
110,Для этого и создана музыка стадионная
110,"Дорога в никуда ведет, я на это ведусь"
110,"Меня это не калит, я как резиновый"
110,Вот мои друзья из канавы серотониновой
110,Мне не бывает плохо — уже ничего не чувствую
110,"Я на танцполе боженька, рай однозначно — музыка"
110,В пепел как феникс на рассвете
110,Чтоб показать кто лучше всех 
111,А я опять попадаю в этот трафик
111,"Не могу уснуть, снова сбил свой сранный график"
111,"Демоны молчат который день, не нужен нафиг им"
111,"Кто-то там следит за мной, находится за кафелем"
111,"Я хочу всё время спать, я дышу клафилином"
111,"Не хочу болеть, я не могу так тупо сгинуть"
111,"Я вижу рассвет, он такой кровавый"
111,«Но выглядит здраво» — кто-то скажет
111,"Тут кругом отрава, но зайдёт с приправой"
111,"Над головой тучи, под ногами лава"
111,"Мы умеем гореть, мы умеем плавать"
111,Я не знаю слова дефицит 
111,Мои парни поднялись не на ставках
111,"С бизнес жилой, будто у вьетнамцев"
111,"Даже в восемнадцать лет понимал, что у меня вырастает панцирь"
111,Для тебя я тупо музыкант 
111,"Никто не знает, чем приходилось заниматься"
111,Даже мои близкие не подозревают 
111,Какое отношение я имею к марокканцам
111,Меня выдаёт только пугающий акцент 
111,"И то, когда я в гневе и ругаюсь на испанском"
111,Я не понимаю как я двигался в тени 
111,Если у меня сейчас только залы и овации
111,В гостях у барыги во время облавы
111,Клад с восемнадцатым глоком под тачкой
111,Знаю кто в городе банчит людьми
111,"Мне нечего добавить, я ничего не знаю"
112,В который раз подряд погаснет в спальне свет только под утро
112,Будто менту будет за своё гнуть
112,"Но ты веришь, что я это выдумал"
112,"Так проще, и знаю, не суть"
112,"Но этим и пользуюсь, трюк этот выкупил"
112,"Где был? Ты знаешь, на студии"
112,"С кем? Там такие же люди, как я"
112,"И не надо листать переписки, чтобы узнать, как изменял"
112,Не дам за любовь и фунта
112,"К чёрту интриги, мы на одном пути"
112,"Я, ты, мы — никакой игры"
112,"Мы не верили, да мы и сами купидона обыграли"
112,"Смеёшься, но в твоих глазах видно, насколько печальна"
112,"Ты немного другая, ведь в твои глаза я конкретно впечатан"
112,"Ты немного другая, я помню: я это не понял вначале"
112,"Ты другая, я сравнивал тебя с другими ночами"
112,Рано или поздно они все погаснуть могут
112,А если мы тоже? Вряд ли они нам помогут
112,"Я счастлива, ты — кайф по коже"
112,"Огни погасли, но мы и без них прекрасны"
112,Всплывает вопрос: Когда же я был воистину счастлив
112,"А в мыслях, как кинолента, пролетит минувшее лето"
112,"Скажу тебе на прощание, но тебе покажется бредом"
113,"Сначала пьёт саке, а потом прыгает на мне"
113,"Иногда я ощущаю себя, будто Элвис Пресли"
113,"И я купил всё за неделю, всё, что не найдёшь нигде"
113,"Сначала пьёт саке, а потом прыгает на мне "
114,Помоги мне с ума не сойти
114,"Помоги мне, помоги мне с ума не сойти"
114,"Помоги мне, помоги мне себя найти"
114,"Я всё потеряла, я всё потеряла"
114,Я не смогу тебе помочь теперь
114,"Прикинь, умрём и не оставим след"
114,"Глупо вышло, но мы в земле"
114,Теперь мы — удобрения и будем тлеть
114,"Далеко зашли, теперь нет пути обратного"
114,И поменять тебя — уже на стадии принятия
114,"Бежать без сил, пока ещё не поздно"
115,"А я готов и будто наспех, наспех"
115,"С головой и будто насмерть, на спор"
115,И почему-то мне казалось всё однообразным
115,"Итак, предам свой внутренний богатый мир огласке"
115,Какая-то шкура мне щас снова строит глазки
115,Кто если не я сейчас поступит как мудак
115,"Дай руку, кто-то нагадал, что ты сегодня не одна"
115,"Смотри, вот мой тебе подарок, будь добра, выпей его до дна"
115,"Шкура, твоя лагуна мала для моего судна"
115,"Походу, тебе придется полюбить меня, как своего друга"
115,"Но сука считает зря, что образ её — суккуба"
116,"Вкрадываюсь в голову твою, теку по венам"
116,С этим параллельно порчу себе гены
116,"Я потрачу состояние за день, наверное"
116,"Теряю пыл, время и силы, я тону, утопаю"
116,"От давления со всех сторон, да ну"
116,"Давно уже доверил, что имею всем вокруг"
116,"Понимаешь? Я не исправлюсь, таким всем нравлюсь"
116,"Помни о чужих ошибках, повторяй свои"
116,"Превращай все плюсы в минусы, потом — в нули"
116,"Признавайся всем, кому не лень в своей любви"
116,"Ведь всё, что ты хотел — быть принятым людьми"
116,"Горит, твой бокал уже горит "
116,"Ори, расскажи им, что творил "
116,Какая разница? Ведь всем так нравится
117,"Крыша едет! Дом под снос, ни к чёрту"
117,Я пускаю корни в рот твой
117,Я дышу но вроде бы не жив
117,"Я кручусь, но бесят взгляды лживы"
117,Ну когда же во мне вымрет
117,"Бездна это жизнь, я знаю, правда"
117,Я дышу с тобой на ладан
117,"Коли волк, то вой как надо"
117,"Погибает вся родня, спасибо что жива хоть мама"
117,"Деда рубит, но не старость, больно наблюдать мне, правда"
117,Я не верю в эти сказки
117,"Блять, и чё чё  чё"
117,На счет кап кап как каперу
117,"И кап всегда до края, мой"
117,Так хотел на фит ко мне
117,"Ебу кто ты, кто он, кто дэн, кто куок"
117,"Пау пау, удар с двух ног - мунволк"
117,Собрал косарь в москве за год
117,"Твой клик - ква ква, твой скенг - мяу мяу"
117,"Мой - слух, мозги и аблетон"
117,"Ваш биф как суит нутелла, сука"
117,"Чтобы не погрызла меня скука, нафталина родина"
117,Как же ты мал для бифа
117,Но пишу не для глухих бля
117,Я бы тебя трахнул будь ты сучкой
117,Я бы показал свой хуй могучий
117,"Я когда-то тут всё потерял, и не вижу тут свет бытия"
117,Это тень? Это страх! Он открыл мне глаза что я не понимал
117,Я молюсь на коленях богам чтобы была свободней семья
117,"Я озадачен был, но вспомнил, что нам всем платят за стрим"
117,"Я улыбнулся, когда понял, что на сто шагов впереди"
117,"Выебу вас, выебу всех так, что ты лучше не пизди"
117,"Не верю фрешменам, и знаю с окружения друзей"
117,"Трудяга сядет за стол, ленивый натянет цепь"
117,"Со мною те идут, кто тянет свои руки к луне"
117,"Нам космос станет наш дом, нет места среди людей"
118,"Ты куришь дрянь, но я клал на твой сорт "
118,"К чёрту дань старшим, я младше, и всё "
118,"Это всё цифры, а цифры не в счёт"
118,"Посмотри на мой счёт — ты захочешь ещё, окей"
118,"Так хотел разъебать, но ты медленно бегал"
118,"Прыгнул до ста, думал сделать как не хуй"
118,Не лечи мне про страсть и свою любовь к рэпу
118,"Ты боишься пропасть, но ты нигде и не был"
118,Кого ебёт твой успех и сколько копий продаж
118,"Сегодня в топе, у всех завтра просишь аванс "
118,"Уже не те пацаны кругом, один эпатаж "
118,"Такой, как ты, найдёт причину во всём "
118,В индустрии ты лишь дутый пузырь 
118,С кем бы ты ни дружил 
118,"Мы простые, но не стоит грубить "
118,"Салютую тем, кто капли души "
118,"Мне нужен день, им нужен кореш"
118,Ты взорвал блант? – Лучше дуй в колледж
118,"Ха, а тебе нужен тренировочный год"
118,"Мне нужен бит, им — лишь капуста"
118,"Слышу топ-100, почему тут так грустно"
118,"Ты выкупил сленг, но читаешь на русском "
118,"Стыдно за тех, кого вижу вокруг"
118,"Шалавы на сцене, так нахуй игру"
118,"К счастью, народ, с кем делил своё время"
118,"Музыка — храм, ну а где уважение"
118,"Куда же ты лезешь, не кроя башку"
118,"Похуй, что одет как все, как я"
118,"Похуй, чем накурен и почему пьян"
118,В ваших глазах нет признаков жизни
118,"Жаль, что таких любят за глаза"
118,"Я пережил ад, но вынесу вновь "
118,Новая цель? Захотел — взял 
118,Клоунада — и та ради денег
118,Зато новый артист снова вынесет что-то
118,"Люблю этот трэш, ценю это время"
119,Я там же где мой друг
